Servo Position Log - Started at: 2025-05-11 16:12:24
================================================================================
[2025-05-11 16:12:27] shoulder - Angle:  90.00° | Value:   0.00 | Pulse Width: 1500.00µs
[2025-05-11 16:13:16] shoulder - Angle:  72.00° | Value:  -0.20 | Pulse Width: 1380.00µs
[2025-05-11 16:13:16] shoulder - Angle:  74.00° | Value:  -0.18 | Pulse Width: 1393.33µs
[2025-05-11 16:13:16] shoulder - Angle:  81.00° | Value:  -0.10 | Pulse Width: 1440.00µs
[2025-05-11 16:13:16] shoulder - Angle:  85.00° | Value:  -0.06 | Pulse Width: 1466.67µs
[2025-05-11 16:13:16] shoulder - Angle:  90.00° | Value:   0.00 | Pulse Width: 1500.00µs
[2025-05-11 16:13:16] shoulder - Angle:  93.00° | Value:   0.03 | Pulse Width: 1520.00µs
[2025-05-11 16:13:16] shoulder - Angle:  96.00° | Value:   0.07 | Pulse Width: 1540.00µs
[2025-05-11 16:13:16] shoulder - Angle:  99.00° | Value:   0.10 | Pulse Width: 1560.00µs
[2025-05-11 16:13:16] shoulder - Angle: 101.00° | Value:   0.12 | Pulse Width: 1573.33µs
[2025-05-11 16:13:16] shoulder - Angle: 104.00° | Value:   0.16 | Pulse Width: 1593.33µs
[2025-05-11 16:13:16] shoulder - Angle: 106.00° | Value:   0.18 | Pulse Width: 1606.67µs
[2025-05-11 16:13:16] shoulder - Angle: 107.00° | Value:   0.19 | Pulse Width: 1613.33µs
[2025-05-11 16:13:16] shoulder - Angle: 108.00° | Value:   0.20 | Pulse Width: 1620.00µs
[2025-05-11 16:13:16] shoulder - Angle: 109.00° | Value:   0.21 | Pulse Width: 1626.67µs
[2025-05-11 16:13:16] shoulder - Angle: 110.00° | Value:   0.22 | Pulse Width: 1633.33µs
[2025-05-11 16:13:16] shoulder - Angle: 111.00° | Value:   0.23 | Pulse Width: 1640.00µs
[2025-05-11 16:13:17] shoulder - Angle: 110.00° | Value:   0.22 | Pulse Width: 1633.33µs
[2025-05-11 16:13:17] shoulder - Angle: 109.00° | Value:   0.21 | Pulse Width: 1626.67µs
[2025-05-11 16:13:17] shoulder - Angle: 108.00° | Value:   0.20 | Pulse Width: 1620.00µs
[2025-05-11 16:13:17] shoulder - Angle: 107.00° | Value:   0.19 | Pulse Width: 1613.33µs
[2025-05-11 16:13:17] shoulder - Angle: 106.00° | Value:   0.18 | Pulse Width: 1606.67µs
[2025-05-11 16:13:17] shoulder - Angle: 105.00° | Value:   0.17 | Pulse Width: 1600.00µs
[2025-05-11 16:13:17] shoulder - Angle: 103.00° | Value:   0.14 | Pulse Width: 1586.67µs
[2025-05-11 16:13:17] shoulder - Angle: 102.00° | Value:   0.13 | Pulse Width: 1580.00µs
[2025-05-11 16:13:17] shoulder - Angle: 101.00° | Value:   0.12 | Pulse Width: 1573.33µs
[2025-05-11 16:13:17] shoulder - Angle: 100.00° | Value:   0.11 | Pulse Width: 1566.67µs
[2025-05-11 16:13:17] shoulder - Angle:  99.00° | Value:   0.10 | Pulse Width: 1560.00µs
[2025-05-11 16:13:17] shoulder - Angle:  98.00° | Value:   0.09 | Pulse Width: 1553.33µs
[2025-05-11 16:13:17] shoulder - Angle:  97.00° | Value:   0.08 | Pulse Width: 1546.67µs
[2025-05-11 16:13:17] shoulder - Angle:  96.00° | Value:   0.07 | Pulse Width: 1540.00µs
[2025-05-11 16:13:17] shoulder - Angle:  95.00° | Value:   0.06 | Pulse Width: 1533.33µs
[2025-05-11 16:13:17] shoulder - Angle:  94.00° | Value:   0.04 | Pulse Width: 1526.67µs
[2025-05-11 16:13:17] shoulder - Angle:  93.00° | Value:   0.03 | Pulse Width: 1520.00µs
[2025-05-11 16:13:17] shoulder - Angle:  92.00° | Value:   0.02 | Pulse Width: 1513.33µs
[2025-05-11 16:13:17] shoulder - Angle:  91.00° | Value:   0.01 | Pulse Width: 1506.67µs
[2025-05-11 16:13:17] shoulder - Angle:  90.00° | Value:   0.00 | Pulse Width: 1500.00µs
[2025-05-11 16:13:17] shoulder - Angle:  89.00° | Value:  -0.01 | Pulse Width: 1493.33µs
[2025-05-11 16:13:18] elbow    - Angle:  89.00° | Value:  -0.01 | Pulse Width: 1493.33µs
[2025-05-11 16:13:18] elbow    - Angle:  88.00° | Value:  -0.02 | Pulse Width: 1486.67µs
[2025-05-11 16:13:18] elbow    - Angle:  87.00° | Value:  -0.03 | Pulse Width: 1480.00µs
[2025-05-11 16:13:18] elbow    - Angle:  86.00° | Value:  -0.04 | Pulse Width: 1473.33µs
[2025-05-11 16:13:18] elbow    - Angle:  84.00° | Value:  -0.07 | Pulse Width: 1460.00µs
[2025-05-11 16:13:18] elbow    - Angle:  79.00° | Value:  -0.12 | Pulse Width: 1426.67µs
[2025-05-11 16:13:18] elbow    - Angle:  76.00° | Value:  -0.16 | Pulse Width: 1406.67µs
[2025-05-11 16:13:18] elbow    - Angle:  72.00° | Value:  -0.20 | Pulse Width: 1380.00µs
[2025-05-11 16:13:18] elbow    - Angle:  70.00° | Value:  -0.22 | Pulse Width: 1366.67µs
[2025-05-11 16:13:18] elbow    - Angle:  66.00° | Value:  -0.27 | Pulse Width: 1340.00µs
[2025-05-11 16:13:18] elbow    - Angle:  63.00° | Value:  -0.30 | Pulse Width: 1320.00µs
[2025-05-11 16:13:18] elbow    - Angle:  59.00° | Value:  -0.34 | Pulse Width: 1293.33µs
[2025-05-11 16:13:18] elbow    - Angle:  56.00° | Value:  -0.38 | Pulse Width: 1273.33µs
[2025-05-11 16:13:18] elbow    - Angle:  50.00° | Value:  -0.44 | Pulse Width: 1233.33µs
[2025-05-11 16:13:18] elbow    - Angle:  47.00° | Value:  -0.48 | Pulse Width: 1213.33µs
[2025-05-11 16:13:18] elbow    - Angle:  45.00° | Value:  -0.50 | Pulse Width: 1200.00µs
[2025-05-11 16:13:18] elbow    - Angle:  43.00° | Value:  -0.52 | Pulse Width: 1186.67µs
[2025-05-11 16:13:18] elbow    - Angle:  40.00° | Value:  -0.56 | Pulse Width: 1166.67µs
[2025-05-11 16:13:18] elbow    - Angle:  38.00° | Value:  -0.58 | Pulse Width: 1153.33µs
[2025-05-11 16:13:18] elbow    - Angle:  33.00° | Value:  -0.63 | Pulse Width: 1120.00µs
[2025-05-11 16:13:18] elbow    - Angle:  32.00° | Value:  -0.64 | Pulse Width: 1113.33µs
[2025-05-11 16:13:18] elbow    - Angle:  26.00° | Value:  -0.71 | Pulse Width: 1073.33µs
[2025-05-11 16:13:18] elbow    - Angle:  23.00° | Value:  -0.74 | Pulse Width: 1053.33µs
[2025-05-11 16:13:18] elbow    - Angle:  19.00° | Value:  -0.79 | Pulse Width: 1026.67µs
[2025-05-11 16:13:18] elbow    - Angle:  16.00° | Value:  -0.82 | Pulse Width: 1006.67µs
[2025-05-11 16:13:18] elbow    - Angle:  13.00° | Value:  -0.86 | Pulse Width: 986.67µs
[2025-05-11 16:13:18] elbow    - Angle:  10.00° | Value:  -0.89 | Pulse Width: 966.67µs
[2025-05-11 16:13:18] elbow    - Angle:   6.00° | Value:  -0.93 | Pulse Width: 940.00µs
[2025-05-11 16:13:18] elbow    - Angle:   5.00° | Value:  -0.94 | Pulse Width: 933.33µs
[2025-05-11 16:13:18] elbow    - Angle:   4.00° | Value:  -0.96 | Pulse Width: 926.67µs
[2025-05-11 16:13:18] elbow    - Angle:   3.00° | Value:  -0.97 | Pulse Width: 920.00µs
[2025-05-11 16:13:18] elbow    - Angle:   4.00° | Value:  -0.96 | Pulse Width: 926.67µs
[2025-05-11 16:13:18] elbow    - Angle:   5.00° | Value:  -0.94 | Pulse Width: 933.33µs
[2025-05-11 16:13:18] elbow    - Angle:   8.00° | Value:  -0.91 | Pulse Width: 953.33µs
[2025-05-11 16:13:18] elbow    - Angle:   9.00° | Value:  -0.90 | Pulse Width: 960.00µs
[2025-05-11 16:13:18] elbow    - Angle:  14.00° | Value:  -0.84 | Pulse Width: 993.33µs
[2025-05-11 16:13:18] elbow    - Angle:  25.00° | Value:  -0.72 | Pulse Width: 1066.67µs
[2025-05-11 16:13:18] elbow    - Angle:  45.00° | Value:  -0.50 | Pulse Width: 1200.00µs
[2025-05-11 16:13:18] elbow    - Angle:  47.00° | Value:  -0.48 | Pulse Width: 1213.33µs
[2025-05-11 16:13:18] elbow    - Angle:  69.00° | Value:  -0.23 | Pulse Width: 1360.00µs
[2025-05-11 16:13:18] elbow    - Angle:  84.00° | Value:  -0.07 | Pulse Width: 1460.00µs
[2025-05-11 16:13:19] elbow    - Angle:  86.00° | Value:  -0.04 | Pulse Width: 1473.33µs
[2025-05-11 16:13:19] elbow    - Angle:  98.00° | Value:   0.09 | Pulse Width: 1553.33µs
[2025-05-11 16:13:19] elbow    - Angle: 111.00° | Value:   0.23 | Pulse Width: 1640.00µs
[2025-05-11 16:13:19] elbow    - Angle: 128.00° | Value:   0.42 | Pulse Width: 1753.33µs
[2025-05-11 16:13:19] elbow    - Angle: 139.00° | Value:   0.54 | Pulse Width: 1826.67µs
[2025-05-11 16:13:19] elbow    - Angle: 151.00° | Value:   0.68 | Pulse Width: 1906.67µs
[2025-05-11 16:13:19] elbow    - Angle: 162.00° | Value:   0.80 | Pulse Width: 1980.00µs
[2025-05-11 16:13:19] elbow    - Angle: 172.00° | Value:   0.91 | Pulse Width: 2046.67µs
[2025-05-11 16:13:19] elbow    - Angle: 180.00° | Value:   1.00 | Pulse Width: 2100.00µs
[2025-05-11 16:13:19] elbow    - Angle: 179.00° | Value:   0.99 | Pulse Width: 2093.33µs
[2025-05-11 16:13:19] elbow    - Angle: 167.00° | Value:   0.86 | Pulse Width: 2013.33µs
[2025-05-11 16:13:19] elbow    - Angle: 151.00° | Value:   0.68 | Pulse Width: 1906.67µs
[2025-05-11 16:13:19] elbow    - Angle: 132.00° | Value:   0.47 | Pulse Width: 1780.00µs
[2025-05-11 16:13:19] elbow    - Angle: 117.00° | Value:   0.30 | Pulse Width: 1680.00µs
[2025-05-11 16:13:19] elbow    - Angle: 113.00° | Value:   0.26 | Pulse Width: 1653.33µs
[2025-05-11 16:13:19] elbow    - Angle:  90.00° | Value:   0.00 | Pulse Width: 1500.00µs
[2025-05-11 16:13:19] elbow    - Angle:  80.00° | Value:  -0.11 | Pulse Width: 1433.33µs
[2025-05-11 16:13:19] elbow    - Angle:  54.00° | Value:  -0.40 | Pulse Width: 1260.00µs
[2025-05-11 16:13:19] elbow    - Angle:  50.00° | Value:  -0.44 | Pulse Width: 1233.33µs
[2025-05-11 16:13:19] elbow    - Angle:  27.00° | Value:  -0.70 | Pulse Width: 1080.00µs
[2025-05-11 16:13:19] elbow    - Angle:  22.00° | Value:  -0.76 | Pulse Width: 1046.67µs
[2025-05-11 16:13:19] elbow    - Angle:  10.00° | Value:  -0.89 | Pulse Width: 966.67µs
[2025-05-11 16:13:19] elbow    - Angle:   7.00° | Value:  -0.92 | Pulse Width: 946.67µs
[2025-05-11 16:13:19] elbow    - Angle:   5.00° | Value:  -0.94 | Pulse Width: 933.33µs
[2025-05-11 16:13:19] elbow    - Angle:   6.00° | Value:  -0.93 | Pulse Width: 940.00µs
[2025-05-11 16:13:19] elbow    - Angle:   8.00° | Value:  -0.91 | Pulse Width: 953.33µs
[2025-05-11 16:13:19] elbow    - Angle:  16.00° | Value:  -0.82 | Pulse Width: 1006.67µs
[2025-05-11 16:13:19] elbow    - Angle:  27.00° | Value:  -0.70 | Pulse Width: 1080.00µs
[2025-05-11 16:13:19] elbow    - Angle:  28.00° | Value:  -0.69 | Pulse Width: 1086.67µs
[2025-05-11 16:13:19] elbow    - Angle:  45.00° | Value:  -0.50 | Pulse Width: 1200.00µs
[2025-05-11 16:13:19] elbow    - Angle:  69.00° | Value:  -0.23 | Pulse Width: 1360.00µs
[2025-05-11 16:13:19] elbow    - Angle: 101.00° | Value:   0.12 | Pulse Width: 1573.33µs
[2025-05-11 16:13:19] elbow    - Angle: 129.00° | Value:   0.43 | Pulse Width: 1760.00µs
[2025-05-11 16:13:19] elbow    - Angle: 153.00° | Value:   0.70 | Pulse Width: 1920.00µs
[2025-05-11 16:13:19] elbow    - Angle: 173.00° | Value:   0.92 | Pulse Width: 2053.33µs
[2025-05-11 16:13:19] elbow    - Angle: 180.00° | Value:   1.00 | Pulse Width: 2100.00µs
[2025-05-11 16:13:19] elbow    - Angle: 178.00° | Value:   0.98 | Pulse Width: 2086.67µs
[2025-05-11 16:13:19] elbow    - Angle: 163.00° | Value:   0.81 | Pulse Width: 1986.67µs
[2025-05-11 16:13:19] elbow    - Angle: 146.00° | Value:   0.62 | Pulse Width: 1873.33µs
[2025-05-11 16:13:19] elbow    - Angle: 143.00° | Value:   0.59 | Pulse Width: 1853.33µs
[2025-05-11 16:13:19] elbow    - Angle: 120.00° | Value:   0.33 | Pulse Width: 1700.00µs
[2025-05-11 16:13:19] elbow    - Angle:  73.00° | Value:  -0.19 | Pulse Width: 1386.67µs
[2025-05-11 16:13:19] elbow    - Angle:  68.00° | Value:  -0.24 | Pulse Width: 1353.33µs
[2025-05-11 16:13:19] elbow    - Angle:  38.00° | Value:  -0.58 | Pulse Width: 1153.33µs
[2025-05-11 16:13:19] elbow    - Angle:  19.00° | Value:  -0.79 | Pulse Width: 1026.67µs
[2025-05-11 16:13:19] elbow    - Angle:   0.00° | Value:  -1.00 | Pulse Width: 900.00µs
[2025-05-11 16:13:19] elbow    - Angle:   1.00° | Value:  -0.99 | Pulse Width: 906.67µs
[2025-05-11 16:13:19] elbow    - Angle:  13.00° | Value:  -0.86 | Pulse Width: 986.67µs
[2025-05-11 16:13:19] elbow    - Angle:  19.00° | Value:  -0.79 | Pulse Width: 1026.67µs
[2025-05-11 16:13:19] elbow    - Angle:  43.00° | Value:  -0.52 | Pulse Width: 1186.67µs
[2025-05-11 16:13:19] elbow    - Angle:  63.00° | Value:  -0.30 | Pulse Width: 1320.00µs
[2025-05-11 16:13:19] elbow    - Angle:  91.00° | Value:   0.01 | Pulse Width: 1506.67µs
[2025-05-11 16:13:19] elbow    - Angle: 109.00° | Value:   0.21 | Pulse Width: 1626.67µs
[2025-05-11 16:13:19] elbow    - Angle: 130.00° | Value:   0.44 | Pulse Width: 1766.67µs
[2025-05-11 16:13:19] elbow    - Angle: 145.00° | Value:   0.61 | Pulse Width: 1866.67µs
[2025-05-11 16:13:19] elbow    - Angle: 156.00° | Value:   0.73 | Pulse Width: 1940.00µs
[2025-05-11 16:13:19] elbow    - Angle: 159.00° | Value:   0.77 | Pulse Width: 1960.00µs
[2025-05-11 16:13:19] elbow    - Angle: 158.00° | Value:   0.76 | Pulse Width: 1953.33µs
[2025-05-11 16:13:19] elbow    - Angle: 156.00° | Value:   0.73 | Pulse Width: 1940.00µs
[2025-05-11 16:13:19] elbow    - Angle: 150.00° | Value:   0.67 | Pulse Width: 1900.00µs
[2025-05-11 16:13:20] elbow    - Angle: 142.00° | Value:   0.58 | Pulse Width: 1846.67µs
[2025-05-11 16:13:20] elbow    - Angle: 131.00° | Value:   0.46 | Pulse Width: 1773.33µs
[2025-05-11 16:13:20] elbow    - Angle: 120.00° | Value:   0.33 | Pulse Width: 1700.00µs
[2025-05-11 16:13:20] elbow    - Angle: 105.00° | Value:   0.17 | Pulse Width: 1600.00µs
[2025-05-11 16:13:20] elbow    - Angle:  90.00° | Value:   0.00 | Pulse Width: 1500.00µs
[2025-05-11 16:13:20] elbow    - Angle:  74.00° | Value:  -0.18 | Pulse Width: 1393.33µs
[2025-05-11 16:13:20] elbow    - Angle:  61.00° | Value:  -0.32 | Pulse Width: 1306.67µs
[2025-05-11 16:13:20] elbow    - Angle:  58.00° | Value:  -0.36 | Pulse Width: 1286.67µs
[2025-05-11 16:13:20] elbow    - Angle:  47.00° | Value:  -0.48 | Pulse Width: 1213.33µs
[2025-05-11 16:13:20] elbow    - Angle:  34.00° | Value:  -0.62 | Pulse Width: 1126.67µs
[2025-05-11 16:13:20] elbow    - Angle:  25.00° | Value:  -0.72 | Pulse Width: 1066.67µs
[2025-05-11 16:13:20] elbow    - Angle:  19.00° | Value:  -0.79 | Pulse Width: 1026.67µs
[2025-05-11 16:13:20] elbow    - Angle:  17.00° | Value:  -0.81 | Pulse Width: 1013.33µs
[2025-05-11 16:13:20] elbow    - Angle:  18.00° | Value:  -0.80 | Pulse Width: 1020.00µs
[2025-05-11 16:13:20] elbow    - Angle:  19.00° | Value:  -0.79 | Pulse Width: 1026.67µs
[2025-05-11 16:13:20] elbow    - Angle:  24.00° | Value:  -0.73 | Pulse Width: 1060.00µs
[2025-05-11 16:13:20] elbow    - Angle:  32.00° | Value:  -0.64 | Pulse Width: 1113.33µs
[2025-05-11 16:13:20] elbow    - Angle:  47.00° | Value:  -0.48 | Pulse Width: 1213.33µs
[2025-05-11 16:13:20] elbow    - Angle:  72.00° | Value:  -0.20 | Pulse Width: 1380.00µs
[2025-05-11 16:13:20] elbow    - Angle:  90.00° | Value:   0.00 | Pulse Width: 1500.00µs
[2025-05-11 16:13:20] elbow    - Angle: 110.00° | Value:   0.22 | Pulse Width: 1633.33µs
[2025-05-11 16:13:20] elbow    - Angle: 132.00° | Value:   0.47 | Pulse Width: 1780.00µs
[2025-05-11 16:13:20] elbow    - Angle: 151.00° | Value:   0.68 | Pulse Width: 1906.67µs
[2025-05-11 16:13:20] elbow    - Angle: 164.00° | Value:   0.82 | Pulse Width: 1993.33µs
[2025-05-11 16:13:20] elbow    - Angle: 174.00° | Value:   0.93 | Pulse Width: 2060.00µs
[2025-05-11 16:13:20] elbow    - Angle: 180.00° | Value:   1.00 | Pulse Width: 2100.00µs
[2025-05-11 16:13:20] elbow    - Angle: 179.00° | Value:   0.99 | Pulse Width: 2093.33µs
[2025-05-11 16:13:20] elbow    - Angle: 175.00° | Value:   0.94 | Pulse Width: 2066.67µs
[2025-05-11 16:13:20] elbow    - Angle: 168.00° | Value:   0.87 | Pulse Width: 2020.00µs
[2025-05-11 16:13:20] elbow    - Angle: 157.00° | Value:   0.74 | Pulse Width: 1946.67µs
[2025-05-11 16:13:20] elbow    - Angle: 137.00° | Value:   0.52 | Pulse Width: 1813.33µs
[2025-05-11 16:13:20] elbow    - Angle: 120.00° | Value:   0.33 | Pulse Width: 1700.00µs
[2025-05-11 16:13:20] elbow    - Angle: 100.00° | Value:   0.11 | Pulse Width: 1566.67µs
[2025-05-11 16:13:20] elbow    - Angle:  83.00° | Value:  -0.08 | Pulse Width: 1453.33µs
[2025-05-11 16:13:20] elbow    - Angle:  62.00° | Value:  -0.31 | Pulse Width: 1313.33µs
[2025-05-11 16:13:20] elbow    - Angle:  42.00° | Value:  -0.53 | Pulse Width: 1180.00µs
[2025-05-11 16:13:20] elbow    - Angle:  19.00° | Value:  -0.79 | Pulse Width: 1026.67µs
[2025-05-11 16:13:20] elbow    - Angle:   3.00° | Value:  -0.97 | Pulse Width: 920.00µs
[2025-05-11 16:13:20] elbow    - Angle:   1.00° | Value:  -0.99 | Pulse Width: 906.67µs
[2025-05-11 16:13:20] elbow    - Angle:   0.00° | Value:  -1.00 | Pulse Width: 900.00µs
[2025-05-11 16:13:20] elbow    - Angle:   1.00° | Value:  -0.99 | Pulse Width: 906.67µs
[2025-05-11 16:13:20] elbow    - Angle:  11.00° | Value:  -0.88 | Pulse Width: 973.33µs
[2025-05-11 16:13:20] elbow    - Angle:  25.00° | Value:  -0.72 | Pulse Width: 1066.67µs
[2025-05-11 16:13:20] elbow    - Angle:  44.00° | Value:  -0.51 | Pulse Width: 1193.33µs
[2025-05-11 16:13:20] elbow    - Angle:  51.00° | Value:  -0.43 | Pulse Width: 1240.00µs
[2025-05-11 16:13:20] elbow    - Angle:  72.00° | Value:  -0.20 | Pulse Width: 1380.00µs
[2025-05-11 16:13:20] elbow    - Angle:  89.00° | Value:  -0.01 | Pulse Width: 1493.33µs
[2025-05-11 16:13:20] elbow    - Angle: 109.00° | Value:   0.21 | Pulse Width: 1626.67µs
[2025-05-11 16:13:20] elbow    - Angle: 119.00° | Value:   0.32 | Pulse Width: 1693.33µs
[2025-05-11 16:13:20] elbow    - Angle: 139.00° | Value:   0.54 | Pulse Width: 1826.67µs
[2025-05-11 16:13:20] elbow    - Angle: 144.00° | Value:   0.60 | Pulse Width: 1860.00µs
[2025-05-11 16:13:20] elbow    - Angle: 145.00° | Value:   0.61 | Pulse Width: 1866.67µs
[2025-05-11 16:13:20] elbow    - Angle: 142.00° | Value:   0.58 | Pulse Width: 1846.67µs
[2025-05-11 16:13:20] elbow    - Angle: 136.00° | Value:   0.51 | Pulse Width: 1806.67µs
[2025-05-11 16:13:20] elbow    - Angle: 127.00° | Value:   0.41 | Pulse Width: 1746.67µs
[2025-05-11 16:13:20] elbow    - Angle: 116.00° | Value:   0.29 | Pulse Width: 1673.33µs
[2025-05-11 16:13:20] elbow    - Angle: 114.00° | Value:   0.27 | Pulse Width: 1660.00µs
[2025-05-11 16:13:20] elbow    - Angle: 100.00° | Value:   0.11 | Pulse Width: 1566.67µs
[2025-05-11 16:13:20] elbow    - Angle:  81.00° | Value:  -0.10 | Pulse Width: 1440.00µs
[2025-05-11 16:13:20] elbow    - Angle:  62.00° | Value:  -0.31 | Pulse Width: 1313.33µs
[2025-05-11 16:13:20] elbow    - Angle:  44.00° | Value:  -0.51 | Pulse Width: 1193.33µs
[2025-05-11 16:13:20] elbow    - Angle:  25.00° | Value:  -0.72 | Pulse Width: 1066.67µs
[2025-05-11 16:13:20] elbow    - Angle:  16.00° | Value:  -0.82 | Pulse Width: 1006.67µs
[2025-05-11 16:13:20] elbow    - Angle:   0.00° | Value:  -1.00 | Pulse Width: 900.00µs
[2025-05-11 16:13:20] elbow    - Angle:   1.00° | Value:  -0.99 | Pulse Width: 906.67µs
[2025-05-11 16:13:20] elbow    - Angle:  13.00° | Value:  -0.86 | Pulse Width: 986.67µs
[2025-05-11 16:13:20] elbow    - Angle:  16.00° | Value:  -0.82 | Pulse Width: 1006.67µs
[2025-05-11 16:13:20] elbow    - Angle:  34.00° | Value:  -0.62 | Pulse Width: 1126.67µs
[2025-05-11 16:13:20] elbow    - Angle:  55.00° | Value:  -0.39 | Pulse Width: 1266.67µs
[2025-05-11 16:13:20] elbow    - Angle:  75.00° | Value:  -0.17 | Pulse Width: 1400.00µs
[2025-05-11 16:13:20] elbow    - Angle:  93.00° | Value:   0.03 | Pulse Width: 1520.00µs
[2025-05-11 16:13:20] elbow    - Angle: 114.00° | Value:   0.27 | Pulse Width: 1660.00µs
[2025-05-11 16:13:20] elbow    - Angle: 126.00° | Value:   0.40 | Pulse Width: 1740.00µs
[2025-05-11 16:13:20] elbow    - Angle: 135.00° | Value:   0.50 | Pulse Width: 1800.00µs
[2025-05-11 16:13:20] elbow    - Angle: 137.00° | Value:   0.52 | Pulse Width: 1813.33µs
[2025-05-11 16:13:20] elbow    - Angle: 136.00° | Value:   0.51 | Pulse Width: 1806.67µs
[2025-05-11 16:13:20] elbow    - Angle: 134.00° | Value:   0.49 | Pulse Width: 1793.33µs
[2025-05-11 16:13:20] elbow    - Angle: 128.00° | Value:   0.42 | Pulse Width: 1753.33µs
[2025-05-11 16:13:20] elbow    - Angle: 120.00° | Value:   0.33 | Pulse Width: 1700.00µs
[2025-05-11 16:13:20] elbow    - Angle: 118.00° | Value:   0.31 | Pulse Width: 1686.67µs
[2025-05-11 16:13:20] elbow    - Angle: 109.00° | Value:   0.21 | Pulse Width: 1626.67µs
[2025-05-11 16:13:20] elbow    - Angle:  94.00° | Value:   0.04 | Pulse Width: 1526.67µs
[2025-05-11 16:13:20] elbow    - Angle:  79.00° | Value:  -0.12 | Pulse Width: 1426.67µs
[2025-05-11 16:13:20] elbow    - Angle:  59.00° | Value:  -0.34 | Pulse Width: 1293.33µs
[2025-05-11 16:13:20] elbow    - Angle:  36.00° | Value:  -0.60 | Pulse Width: 1140.00µs
[2025-05-11 16:13:20] elbow    - Angle:  12.00° | Value:  -0.87 | Pulse Width: 980.00µs
[2025-05-11 16:13:20] elbow    - Angle:   0.00° | Value:  -1.00 | Pulse Width: 900.00µs
[2025-05-11 16:13:21] elbow    - Angle:   1.00° | Value:  -0.99 | Pulse Width: 906.67µs
[2025-05-11 16:13:21] elbow    - Angle:  16.00° | Value:  -0.82 | Pulse Width: 1006.67µs
[2025-05-11 16:13:21] elbow    - Angle:  18.00° | Value:  -0.80 | Pulse Width: 1020.00µs
[2025-05-11 16:13:21] elbow    - Angle:  37.00° | Value:  -0.59 | Pulse Width: 1146.67µs
[2025-05-11 16:13:21] elbow    - Angle:  62.00° | Value:  -0.31 | Pulse Width: 1313.33µs
[2025-05-11 16:13:21] elbow    - Angle:  92.00° | Value:   0.02 | Pulse Width: 1513.33µs
[2025-05-11 16:13:21] elbow    - Angle: 122.00° | Value:   0.36 | Pulse Width: 1713.33µs
[2025-05-11 16:13:21] elbow    - Angle: 144.00° | Value:   0.60 | Pulse Width: 1860.00µs
[2025-05-11 16:13:21] elbow    - Angle: 166.00° | Value:   0.84 | Pulse Width: 2006.67µs
[2025-05-11 16:13:21] elbow    - Angle: 180.00° | Value:   1.00 | Pulse Width: 2100.00µs
[2025-05-11 16:13:21] elbow    - Angle: 178.00° | Value:   0.98 | Pulse Width: 2086.67µs
[2025-05-11 16:13:21] elbow    - Angle: 169.00° | Value:   0.88 | Pulse Width: 2026.67µs
[2025-05-11 16:13:21] elbow    - Angle: 157.00° | Value:   0.74 | Pulse Width: 1946.67µs
[2025-05-11 16:13:21] elbow    - Angle: 155.00° | Value:   0.72 | Pulse Width: 1933.33µs
[2025-05-11 16:13:21] elbow    - Angle: 136.00° | Value:   0.51 | Pulse Width: 1806.67µs
[2025-05-11 16:13:21] elbow    - Angle: 118.00° | Value:   0.31 | Pulse Width: 1686.67µs
[2025-05-11 16:13:21] elbow    - Angle:  92.00° | Value:   0.02 | Pulse Width: 1513.33µs
[2025-05-11 16:13:21] elbow    - Angle:  73.00° | Value:  -0.19 | Pulse Width: 1386.67µs
[2025-05-11 16:13:21] elbow    - Angle:  44.00° | Value:  -0.51 | Pulse Width: 1193.33µs
[2025-05-11 16:13:21] elbow    - Angle:  24.00° | Value:  -0.73 | Pulse Width: 1060.00µs
[2025-05-11 16:13:21] elbow    - Angle:   5.00° | Value:  -0.94 | Pulse Width: 933.33µs
[2025-05-11 16:13:21] elbow    - Angle:   0.00° | Value:  -1.00 | Pulse Width: 900.00µs
[2025-05-11 16:13:21] elbow    - Angle:   2.00° | Value:  -0.98 | Pulse Width: 913.33µs
[2025-05-11 16:13:21] elbow    - Angle:  16.00° | Value:  -0.82 | Pulse Width: 1006.67µs
[2025-05-11 16:13:21] elbow    - Angle:  36.00° | Value:  -0.60 | Pulse Width: 1140.00µs
[2025-05-11 16:13:21] elbow    - Angle:  61.00° | Value:  -0.32 | Pulse Width: 1306.67µs
[2025-05-11 16:13:21] elbow    - Angle:  64.00° | Value:  -0.29 | Pulse Width: 1326.67µs
[2025-05-11 16:13:21] elbow    - Angle:  86.00° | Value:  -0.04 | Pulse Width: 1473.33µs
[2025-05-11 16:13:21] elbow    - Angle: 123.00° | Value:   0.37 | Pulse Width: 1720.00µs
[2025-05-11 16:13:21] elbow    - Angle: 150.00° | Value:   0.67 | Pulse Width: 1900.00µs
[2025-05-11 16:13:21] elbow    - Angle: 172.00° | Value:   0.91 | Pulse Width: 2046.67µs
[2025-05-11 16:13:21] elbow    - Angle: 180.00° | Value:   1.00 | Pulse Width: 2100.00µs
[2025-05-11 16:13:21] elbow    - Angle: 178.00° | Value:   0.98 | Pulse Width: 2086.67µs
[2025-05-11 16:13:21] elbow    - Angle: 161.00° | Value:   0.79 | Pulse Width: 1973.33µs
[2025-05-11 16:13:21] elbow    - Angle: 159.00° | Value:   0.77 | Pulse Width: 1960.00µs
